id,uniacid,business_name,branch_name,category,province,city,district,address,longitude,latitude,telephone,photo_list,avg_price,opentime,recommend,special,introduction
,4,西安赛格购物中心店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",陕西省,西安市,,西安赛格购物中心店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk76DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,西安钟楼店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",陕西省,西安市,,西安钟楼店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk77DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,西安金地广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",陕西省,西安市,,西安金地广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk78DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,西安印象城店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",陕西省,西安市,,西安印象城店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk79DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海长宁龙之梦店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海长宁龙之梦店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk80DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海华狮广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海华狮广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk81DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海仲盛广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海仲盛广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk82DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海无限度广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海无限度广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk83DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海诺亚新天地店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海诺亚新天地店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk84DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海虹桥南丰城店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海虹桥南丰城店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk85DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海协信星光广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海协信星光广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk86DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海新理想广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海新理想广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk87DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,上海合生国际广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",上海,上海市,,上海合生国际广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk88DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都锦江红星路店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都锦江红星路店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk89DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都天府广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都天府广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk90DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都世豪广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都世豪广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk91DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都苏宁广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都苏宁广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk92DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都海滨城店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都海滨城店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk93DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都奥克斯广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都奥克斯广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk94DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,成都龙湖北城天街店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,成都市,,成都龙湖北城天街店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk95DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,泸州万象汇店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,泸州市,,泸州万象汇店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk96DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,绵阳凯德广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",四川省,绵阳市,,绵阳凯德广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk97DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,天津水游城店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",天津,天津市,,天津水游城店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk98DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,天津爱琴海公园店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",天津,天津市,,天津爱琴海公园店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk99DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,杭州萧山银隆百货店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",浙江省,杭州市,,杭州萧山银隆百货店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk100DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,杭州解百购物中心店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",浙江省,杭州市,,杭州解百购物中心店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk101DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,杭州龙湖金沙天街店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",浙江省,杭州市,,杭州龙湖金沙天街店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk102DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,宁波天一广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",浙江省,宁波市,,宁波天一广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk103DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,重庆时代天街店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",重庆,重庆市,,重庆时代天街店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk104DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,重庆北城天街店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",重庆,重庆市,,重庆北城天街店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk105DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,重庆中渝广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",重庆,重庆市,,重庆中渝广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk106DbKhk.png"";}",0,8:00-24:00,,特色服务,
,4,重庆协信星光时代广场店,,"a:3:{s:4:""cate"";s:6:""购物"";s:3:""sub"";s:12:""服饰鞋包"";s:4:""clas"";s:0:"""";}",重庆,重庆市,,重庆协信星光时代广场店,113.333655,23.138651,,"a:1:{i:0;s:51:""images/4/2015/10/ITDZh3sk23khKTEPr5j2EuRk107DbKhk.png"";}",0,8:00-24:00,,特色服务,
